mean_clearing_price,final_clearing_price,price_volatility,n_bids,total_surplus,fundamental_value,price_drift,surplus_EarlyBeliever,count_EarlyBeliever,avg_surplus_EarlyBeliever,surplus_InformedTrader,count_InformedTrader,avg_surplus_InformedTrader,surplus_MomentumTrader,count_MomentumTrader,avg_surplus_MomentumTrader,surplus_OptionValueOptimizer,count_OptionValueOptimizer,avg_surplus_OptionValueOptimizer,surplus_NoiseTrader,count_NoiseTrader,avg_surplus_NoiseTrader,surplus_WhaleAgent,count_WhaleAgent,avg_surplus_WhaleAgent,param_name,param_value,run_id
7.267307735777034,7.780084642022849,0.6971020445847624,72,10432.670257077565,10.0,0.7654546885943616,5593.252691865136,12,466.1043909887613,-97.63921577963447,4,-24.409803944908617,0.0,15,0.0,3404.2959448888987,6,567.3826574814831,1532.7608361031691,25,61.310433444126765,0.0,10,0.0,leakage_rate,0.0,0
9.25076780146143,9.44264745824039,0.6702656280025873,75,3354.7280027952847,10.0,0.4728108698152895,1811.1912465436374,12,150.93260387863646,498.26774521255277,10,49.826774521255274,0.0,15,0.0,653.4475001712871,6,108.90791669521451,391.82151086780664,24,16.32589628615861,0.0,8,0.0,leakage_rate,0.0,1
7.51716353283912,7.919254019937773,0.7526587813057328,72,17691.81223707921,10.0,0.711730373443912,7937.081065901509,12,661.4234221584591,-85.78771269981628,5,-17.157542539963256,-119.28803231752994,15,-7.95253548783533,4917.2499535206825,6,819.5416589201137,5042.556962674365,24,210.10654011143188,0.0,10,0.0,leakage_rate,0.0,2
6.4536012169181625,6.899587918072938,0.6764516095867461,71,4443.372739562381,10.0,0.7823876616317806,3697.470725314702,12,308.1225604428918,-101.88779079443407,4,-25.471947698608517,0.0,15,0.0,1588.954100310562,6,264.82568338509367,-741.1642952684497,25,-29.64657181073799,0.0,9,0.0,leakage_rate,0.0,3
6.480309349361754,6.82265689149499,0.6184840215813612,72,5866.982941212687,10.0,0.7349174378155432,3999.422420400654,12,333.28520170005453,2.82979126179319,4,0.7074478154482975,0.0,15,0.0,756.7488224533274,6,126.12480374222123,1107.9819070969152,25,44.319276283876604,0.0,10,0.0,leakage_rate,0.0,4
7.628966233765714,8.909272491692985,0.703233999877461,73,2772.334597775512,10.0,0.8289585070853189,1987.71426120594,12,165.64285510049498,-25.05997927275147,6,-4.176663212125245,0.0,15,0.0,149.20781485888014,6,24.86796914314669,660.4725009834434,25,26.418900039337736,0.0,9,0.0,leakage_rate,0.0,5
8.13074289280593,9.379219665944682,0.771480697046966,74,4143.389433862322,10.0,0.83957832477276,2464.686511490733,12,205.39054262422778,-122.19103044668078,10,-12.219103044668078,-107.16037891808053,15,-7.1440252612053685,769.2530326028896,6,128.20883876714825,1138.801299133462,24,47.450054130560915,0.0,7,0.0,leakage_rate,0.0,6
8.783345595636169,10.147826246190967,0.9031927007794068,74,6474.340226758009,10.0,0.8185669869025822,3059.890188025408,12,254.99084900211733,-318.6133439431608,7,-45.51619199188012,0.0,15,0.0,3514.288174623411,6,585.7146957705685,218.7752080523502,25,8.751008322094007,0.0,9,0.0,leakage_rate,0.0,7
8.154957251156947,9.240960105296857,0.8130211299398523,75,7844.702934321449,10.0,0.8458695280139843,4222.33506647566,12,351.8612555396383,-282.08961831703715,8,-35.261202289629644,0.0,15,0.0,2592.165612245152,6,432.02760204085865,1312.29187391767,24,54.67882807990292,0.0,10,0.0,leakage_rate,0.0,8
7.033448630980323,7.460929399410325,0.6439558271819156,72,3704.7548206534525,10.0,0.6438639632802396,2680.44640545434,12,223.37053378786166,-109.81850000360645,6,-18.303083333934406,-147.313253220519,15,-9.8208835480346,812.9011708234011,6,135.48352847056685,468.53899759983574,25,18.74155990399343,0.0,8,0.0,leakage_rate,0.0,9
7.3725871578897255,8.700006481372277,0.8074973535791652,77,645.6778763641385,10.0,0.8196579604578145,-280.6818681061098,12,-23.39015567550915,-132.55613504805797,10,-13.255613504805797,-28.536537588143585,15,-1.9024358392095724,3.1462696464255604,6,0.5243782744042601,1001.334281925616,24,41.722261746900664,82.97186553440785,10,8.297186553440785,leakage_rate,0.0,10
8.166535928064414,8.910804061964154,0.8004525013117216,74,6952.894697063528,10.0,0.7073844195368082,3895.1850401300408,12,324.59875334417006,-130.6820414092049,7,-18.668863058457845,0.0,15,0.0,1643.5249344251836,6,273.9208224041973,1544.8667639175085,25,61.79467055670034,0.0,9,0.0,leakage_rate,0.0,11
6.343289052061732,6.579040610790253,0.6285408384466921,70,2908.010432784435,10.0,0.7459797397868211,1506.595826526402,12,125.54965221053351,-181.68190042289146,5,-36.336380084578295,0.0,15,0.0,0.0,6,0.0,1583.0965066809251,23,68.83028289917065,0.0,9,0.0,leakage_rate,0.0,12
7.058442544092137,8.66766325441479,0.8178369497684072,72,14515.02192503958,10.0,0.9623884865484724,10261.823081943061,12,855.1519234952551,-192.48137393296597,6,-32.08022898882766,0.0,15,0.0,3793.3034332101715,6,632.217238868362,652.376783819316,25,26.09507135277264,0.0,8,0.0,leakage_rate,0.0,13
8.034853950945724,8.74205074023753,0.7201907393392964,75,370.1475898300621,10.0,0.6833440006406994,721.8050593454876,12,60.15042161212397,-186.04776075649718,8,-23.255970094562148,0.0,15,0.0,3.7896229616201076,6,0.6316038269366846,-169.3993317205483,25,-6.775973268821932,0.0,9,0.0,leakage_rate,0.0,14
7.267319432917631,7.780084642022849,0.6971036736626763,72,10419.02099499322,10.0,0.7654546885943616,5593.661916113123,12,466.1384930094269,-97.45593697579037,4,-24.36398424394759,0.0,15,0.0,3404.2807325463436,6,567.3801220910573,1518.5342833095433,25,60.74137133238173,0.0,10,0.0,leakage_rate,0.02,0
9.25076780146143,9.44264745824039,0.6702656280025873,75,3354.131523272461,10.0,0.4728108698152895,1810.9840241462493,12,150.9153353455208,498.2694529846303,10,49.82694529846303,0.0,15,0.0,653.4475001712871,6,108.90791669521451,391.43054597029294,24,16.309606082095538,0.0,8,0.0,leakage_rate,0.02,1
